activity_id,viewer_id,movie_id,watch_date,watch_minutes,completion_rate,device_used
ACT07103,VWR1411,MOV030,2025-07-22 18:45:00,98,82,iPhone
ACT07104,VWR1065,MOV013,2025-05-01 18:21:00,96,80,android
ACT07105,VWR1087,MOV010,2025-09-24 03:59:00,93,78,iPhone
ACT07106,VWR0534,MOV051,2025-08-14 21:42:00,120,100,web
ACT07107,VWR0587,MOV001,2025-01-02 15:17:00,102,85,web
ACT07108,VWR0717,MOV018,2025-08-08 20:53:00,106,89,iPhone
ACT07109,VWR1017,MOV028,2025-08-02 22:31:00,100,84,web
ACT07110,VWR0913,MOV042,2025-10-20 19:31:00,111,93,Mobile
ACT07111,VWR1068,MOV018,2025-09-11 18:54:00,97,81,iPhone
ACT07112,VWR1452,MOV006,2025-05-03 13:22:00,26,22,Mobile
ACT07113,VWR0326,MOV038,2025-09-20 18:27:00,61,51,iphone
ACT07114,VWR1295,MOV015,2025-04-29 23:15:00,105,88,smart tv
ACT07115,VWR0538,MOV004,2025-06-10 03:50:00,120,100,Desktop
ACT07116,VWR0905,MOV007,2025-10-02 02:42:00,68,57,Desktop
ACT07117,VWR0774,MOV044,2025-07-29 23:33:00,120,100,web
ACT07118,VWR0570,MOV020,2025-12-22 22:05:00,42,35,smart tv
ACT07119,VWR0236,MOV058,2025-08-15 23:31:00,105,88,iphone
ACT07120,VWR0101,MOV023,2025-02-27 20:49:00,52,44,Mobile
ACT07121,VWR0971,MOV046,2025-08-13 23:57:00,43,36,SmartTV
ACT07122,VWR0498,MOV027,2025-02-11 13:31:00,96,80,Mobile
ACT07122,VWR1082,MOV050,2025-05-26 10:55:00,111,93,web
ACT07123,VWR1236,MOV006,2025-11-06 17:14:00,100,84,Desktop
ACT07124,VWR0562,MOV056,2025-03-13 13:51:00,55,46,iPhone
ACT07125,VWR1169,MOV008,2025-05-16 13:54:00,93,78,Mobile
ACT07126,VWR1210,MOV059,2025-04-30 10:59:00,98,82,smart tv
ACT07127,VWR0247,MOV019,2025-04-22 23:32:00,51,43,Mobile
ACT07128,VWR0425,MOV016,2025-02-09 20:52:00,86,72,iphone
ACT07129,VWR0841,MOV011,2025-09-08 21:15:00,103,86,android
ACT07130,VWR0788,MOV001,2025-08-31 23:36:00,44,37,smart tv
ACT07131,VWR1049,MOV058,2025-08-22 15:35:00,110,92,Mobile
ACT07132,VWR0316,MOV018,2025-09-27 20:14:00,118,99,web
ACT07133,VWR0950,MOV012,2025-02-18 02:20:00,93,78,Mobile
ACT07134,VWR0880,MOV053,2025-03-13 16:00:00,56,47,iphone
ACT07135,VWR0606,MOV057,2025-05-01 13:48:00,49,41,android
ACT07136,VWR0961,MOV005,2025-01-12 13:51:00,87,73,smart tv
ACT07137,VWR0596,MOV031,2025-11-09 20:12:00,103,86,Desktop
ACT07138,VWR0316,MOV044,2025-01-14 19:12:00,108,90,Mobile
ACT07139,VWR1343,MOV051,2025-10-18 22:40:00,45,38,Desktop
ACT07140,VWR1437,MOV045,2025-08-24 05:25:00,110,92,Desktop
ACT07141,VWR0369,MOV019,2025-09-06 23:19:00,106,89,iphone
ACT07142,VWR1375,,2025-12-17 21:02:00,50,42,iPhone
ACT07143,VWR0576,MOV009,2025-10-24 04:58:00,118,99,Mobile
ACT07144,VWR0008,MOV006,2025-02-04 22:07:00,104,87,iPhone
ACT07145,VWR1139,MOV001,2025-11-11 00:12:00,58,49,Mobile
ACT07146,VWR0535,MOV039,2025-06-12 16:17:00,96,80,smart tv
ACT07147,VWR0080,MOV050,2025-03-14 21:37:00,117,98,android
ACT07148,VWR0157,MOV023,2025-07-04 00:37:00,64,54,iphone
ACT07149,VWR1137,MOV024,2025-05-21 10:12:00,58,49,web
ACT07150,VWR0190,MOV048,2025-08-17 21:42:00,56,47,iPhone
ACT07151,VWR0427,MOV037,2025-06-02 20:00:00,50,42,iphone
ACT07152,VWR1246,MOV034,2025-12-02 05:59:00,55,46,iphone
ACT07153,VWR0706,MOV049,2025-12-05 23:12:00,97,81,Mobile
ACT07154,VWR0130,MOV045,2025-02-15 18:56:00,110,92,iPhone
ACT07155,VWR1443,MOV050,2025-12-21 21:49:00,100,84,android
ACT07156,VWR0854,MOV022,2025-11-29 23:42:00,97,81,web
ACT07157,VWR1233,MOV020,2025-04-02 18:39:00,98,82,Desktop
ACT07158,VWR0357,MOV004,2025-10-30 21:47:00,76,64,Mobile
ACT07159,VWR0913,MOV059,2025-05-29 18:17:00,61,51,Mobile
ACT07160,VWR0105,MOV035,2025-03-01 05:52:00,37,31,smart tv
ACT07161,VWR0073,MOV038,2025-03-14 23:02:00,43,36,Desktop
ACT07162,VWR0765,MOV041,2025-01-06 21:03:00,12,10,Mobile
ACT07163,VWR0435,MOV044,2025-02-08 23:34:00,112,94,smart tv
ACT07164,VWR1222,MOV055,2025-06-05 18:13:00,21,18,iPhone
ACT07165,VWR0994,MOV058,2025-12-06 18:24:00,112,94,SmartTV
ACT07166,VWR0011,MOV045,2025-11-22 20:30:00,68,57,iPhone
ACT07167,VWR1217,MOV054,2025-07-03 22:15:00,68,57,Mobile
ACT07168,VWR1471,MOV017,2025-04-19 02:39:00,62,52,smart tv
ACT07169,VWR0175,MOV025,2025-04-03 09:14:00,86,72,iphone
ACT07170,VWR0914,MOV048,2025-02-18 19:03:00,26,22,web
ACT07171,VWR1206,MOV001,2025-11-16 04:45:00,79,66,web
ACT07172,VWR0089,MOV003,2025-05-23 18:39:00,15,13,smart tv
ACT07173,VWR1434,MOV049,2025-08-05 22:45:00,66,55,SmartTV
ACT07174,VWR1283,MOV056,2025-01-04 21:00:00,102,85,iPhone
ACT07175,VWR1138,MOV047,2025-01-09 19:08:00,49,41,SmartTV
ACT07176,VWR1358,MOV034,2025-04-20 21:01:00,28,24,smart tv
ACT07177,VWR1062,MOV049,2025-03-18 22:29:00,117,98,iphone
ACT07178,VWR0819,MOV051,2025-11-27 01:11:00,109,91,web
ACT07179,VWR0925,MOV027,2025-01-08 18:11:00,100,84,Mobile
ACT07180,VWR0493,MOV023,2025-11-19 13:59:00,94,79,web
ACT07181,VWR1366,MOV044,2025-02-26 21:49:00,97,81,android
ACT07182,VWR1429,MOV006,2025-12-29 20:45:00,97,81,android
ACT07183,VWR0127,MOV024,2025-10-30 04:42:00,38,32,iphone
ACT07184,VWR0260,MOV049,2025-10-18 19:56:00,115,96,smart tv
ACT07185,VWR0844,MOV007,2025-07-04 18:28:00,91,76,iPhone
ACT07186,VWR0445,MOV048,2025-04-18 00:43:00,24,20,Mobile
ACT07187,VWR0211,MOV055,2025-04-15 01:15:00,60,50,smart tv
ACT07188,VWR0504,MOV020,2025-06-19 12:10:00,110,92,Desktop
ACT07189,VWR0160,MOV047,2025-01-16 18:02:00,96,80,iPhone
ACT07190,VWR1251,MOV049,2025-12-17 06:31:00,86,72,web
ACT07191,VWR0473,,2025-07-14 07:16:00,60,50,smart tv
ACT07192,VWR1102,MOV001,2025-07-04 19:32:00,108,90,Desktop
ACT07193,VWR1096,MOV019,2025-09-21 18:06:00,22,19,Mobile
ACT07193,VWR0019,MOV001,2025-11-13 20:02:00,118,99,Mobile
ACT07194,VWR0203,MOV044,2025-10-21 23:54:00,99,83,iPhone
ACT07195,VWR0887,MOV046,2025-07-05 23:26:00,20,17,Mobile
ACT07196,VWR0063,MOV051,2025-01-18 03:51:00,60,50,Desktop
ACT07197,VWR0428,MOV034,2025-01-09 03:06:00,31,26,smart tv
ACT07198,VWR1223,MOV006,2025-12-11 23:15:00,104,87,SmartTV
ACT07199,VWR0921,MOV027,2025-05-25 22:02:00,102,85,smart tv
ACT07200,VWR1205,MOV010,2025-09-02 05:35:00,111,93,web
ACT07201,VWR1382,MOV002,2025-10-23 22:54:00,40,34,iphone
ACT07202,VWR1418,MOV053,2025-01-31 18:57:00,88,74,android
ACT07203,VWR0714,MOV042,2025-07-03 19:08:00,13,11,Mobile
ACT07204,VWR0743,MOV048,2025-01-18 18:24:00,96,80,iPhone
ACT07205,VWR1443,MOV006,2025-05-03 20:12:00,102,85,Mobile
ACT07206,VWR0293,MOV010,2025-07-21 15:10:00,104,87,iphone
ACT07207,VWR0144,MOV012,2025-02-15 21:11:00,112,94,web
ACT07208,VWR0274,MOV010,2025-12-12 18:18:00,117,98,android
ACT07209,VWR1421,MOV016,2025-08-24 13:40:00,22,19,iPhone
ACT07210,VWR1406,MOV047,2025-06-18 10:42:00,28,24,iphone
ACT07211,VWR0581,MOV020,2025-02-16 08:50:00,120,100,Desktop
ACT07212,VWR0353,MOV002,2025-11-08 22:34:00,108,90,smart tv
ACT07213,VWR0074,MOV010,2025-05-10 03:23:00,32,27,android
ACT07214,VWR1298,MOV022,2025-04-09 18:56:00,96,80,iPhone
ACT07215,VWR0455,MOV048,2025-03-29 21:42:00,105,88,SmartTV
ACT07216,VWR0032,MOV060,2025-04-27 02:25:00,85,71,SmartTV
ACT07217,VWR0502,MOV029,2025-10-04 19:42:00,37,31,Mobile
ACT07218,VWR1402,MOV001,2025-07-21 18:16:00,100,84,web
ACT07219,VWR0064,MOV013,2025-08-04 19:29:00,49,41,android
ACT07220,VWR0499,MOV001,2025-04-17 22:14:00,120,100,SmartTV
ACT07221,VWR1260,MOV048,2025-04-30 22:03:00,94,79,SmartTV
ACT07222,VWR0509,MOV001,2025-03-18 05:09:00,111,93,Desktop
ACT07223,VWR0305,MOV001,2025-06-27 09:14:00,67,56,Desktop
ACT07224,VWR0609,MOV017,2025-08-12 15:09:00,108,90,Mobile
ACT07225,VWR1088,MOV039,2025-09-11 03:50:00,98,82,android
ACT07226,VWR0636,MOV007,2025-03-29 03:48:00,51,43,iPhone
ACT07227,VWR0563,MOV037,2025-01-01 21:37:00,32,27,Desktop
ACT07228,VWR0731,MOV006,2025-08-06 19:12:00,96,80,web
ACT07229,VWR1340,MOV033,2025-01-06 00:26:00,55,46,web
ACT07230,VWR1040,MOV026,2025-04-13 19:44:00,108,90,Mobile
ACT07231,VWR1374,MOV044,2025-02-27 03:52:00,102,85,iPhone
ACT07232,VWR1266,MOV015,2025-07-18 21:15:00,20,17,web
ACT07233,VWR0419,MOV006,2025-10-20 05:44:00,116,97,iphone
ACT07234,VWR0194,MOV038,2025-08-08 20:00:00,98,82,iPhone
ACT07235,VWR0051,MOV035,2025-10-16 20:45:00,120,100,iPhone
ACT07236,VWR0062,MOV037,2025-04-05 09:32:00,106,89,iphone
ACT07237,VWR0005,MOV010,2025-08-12 08:58:00,96,80,android
ACT07238,VWR0801,MOV021,2025-07-09 19:35:00,70,59,Mobile
ACT07239,VWR1399,MOV042,2025-07-18 23:05:00,88,74,smart tv
ACT07240,VWR0542,MOV056,2025-10-04 01:31:00,108,90,Desktop
ACT07241,VWR0114,MOV028,2025-12-23 20:38:00,108,90,Mobile
ACT07242,VWR1104,MOV026,2025-11-14 15:57:00,111,93,Mobile
ACT07243,VWR1265,MOV002,2025-08-17 21:46:00,102,85,Desktop
ACT07244,VWR0375,MOV036,2025-11-19 21:17:00,80,67,Mobile
ACT07245,VWR0349,MOV041,2025-07-10 10:55:00,81,68,iphone
ACT07246,VWR1089,MOV004,2025-12-31 00:53:00,110,92,SmartTV
ACT07247,VWR0567,MOV036,2025-11-19 15:52:00,73,61,web
ACT07248,VWR0624,MOV026,2025-05-26 03:43:00,117,98,iphone
ACT07249,VWR0235,MOV059,2025-01-09 01:16:00,106,89,SmartTV
ACT07250,VWR1034,MOV049,2025-11-07 16:26:00,108,90,Desktop
ACT07251,VWR1088,MOV027,2025-01-03 08:03:00,93,78,iphone
ACT07252,VWR1295,MOV018,2025-10-03 09:52:00,118,99,Desktop
ACT07253,VWR0613,MOV054,2025-05-14 15:32:00,49,41,Desktop
ACT07254,VWR0165,MOV048,2025-01-03 19:59:00,120,100,smart tv
ACT07255,VWR0333,MOV035,2025-07-29 14:29:00,38,32,iPhone
ACT07256,VWR0261,MOV053,2025-01-06 06:26:00,66,55,iPhone
ACT07257,VWR0184,MOV006,2025-10-25 23:53:00,91,76,web
ACT07258,VWR0240,MOV027,2025-12-14 18:37:00,64,54,Desktop
ACT07259,VWR0721,MOV008,2025-03-19 03:57:00,18,15,iPhone
ACT07260,VWR0431,MOV044,2025-02-12 23:12:00,96,80,SmartTV
ACT07261,VWR0810,MOV053,2025-07-26 12:49:00,48,40,iPhone
ACT07262,VWR1167,MOV021,2025-06-30 10:53:00,66,55,iPhone
ACT07263,VWR0737,MOV045,2025-08-28 18:44:00,117,98,Desktop
ACT07264,VWR0373,MOV021,2025-02-01 01:01:00,111,93,iPhone
ACT07265,VWR1436,MOV048,2025-05-06 15:04:00,114,95,iphone
ACT07266,VWR1150,MOV012,2025-05-14 19:24:00,76,64,android
ACT07267,VWR0094,MOV040,2025-03-25 01:03:00,12,10,Mobile
ACT07268,VWR1280,MOV027,2025-11-15 10:15:00,118,99,iPhone
ACT07269,VWR0103,MOV043,2025-06-06 20:47:00,62,52,iphone
ACT07270,VWR0851,MOV033,2025-08-03 23:50:00,85,71,iPhone
ACT07271,VWR1499,MOV027,2025-01-05 19:08:00,91,76,SmartTV
ACT07272,VWR0871,MOV039,2025-09-11 19:35:00,69,58,iPhone
ACT07273,VWR0470,MOV051,2025-08-19 20:33:00,31,26,android
ACT07274,VWR1016,MOV030,2025-01-07 04:58:00,39,33,iPhone
ACT07275,VWR0993,MOV008,2025-03-04 19:35:00,56,47,web
ACT07276,VWR0931,MOV050,2025-10-14 22:00:00,112,94,SmartTV
ACT07277,VWR0268,MOV013,2025-05-02 01:27:00,22,19,iPhone
ACT07278,VWR0102,MOV049,2025-06-10 22:55:00,120,100,web
ACT07279,VWR0292,MOV001,2025-08-23 01:08:00,105,88,smart tv
ACT07280,VWR0544,MOV044,2025-10-30 23:06:00,102,85,Mobile
ACT07281,VWR0893,MOV027,2025-10-21 22:14:00,109,91,Mobile
ACT07282,VWR0398,MOV034,2025-02-16 23:53:00,21,18,iphone
ACT07283,VWR1200,MOV017,2025-05-28 23:49:00,14,12,Desktop
ACT07284,VWR0219,MOV001,2025-05-03 22:34:00,67,56,android
ACT07285,VWR1135,MOV019,2025-11-06 17:24:00,64,54,iphone
ACT07286,VWR0523,MOV018,2025-06-20 08:16:00,110,92,web
ACT07287,VWR1248,MOV004,2025-03-12 20:55:00,22,19,SmartTV
ACT07288,VWR1481,MOV002,2025-10-11 09:29:00,80,67,Mobile
ACT07289,VWR1056,MOV025,2025-12-28 21:09:00,85,71,iPhone
ACT07290,VWR0557,MOV044,2025-08-21 04:25:00,96,80,web
ACT07291,VWR0630,MOV023,2025-10-14 19:53:00,97,81,web
ACT07292,VWR0668,MOV033,2025-08-16 23:06:00,96,80,smart tv
ACT07293,VWR1276,MOV005,2025-10-23 21:54:00,150,105,SmartTV
ACT07294,VWR0231,,2025-10-06 19:48:00,43,36,iPhone
ACT07295,VWR0667,MOV050,2025-09-22 23:53:00,111,93,web
ACT07296,VWR1378,MOV038,2025-01-20 01:43:00,110,92,iPhone
ACT07296,VWR0578,MOV052,2025-09-26 19:39:00,86,72,web
ACT07297,VWR0240,MOV027,2025-12-20 20:23:00,18,15,iphone
ACT07298,VWR0124,MOV050,2025-06-26 10:13:00,60,50,web
ACT07299,VWR0811,MOV045,2025-04-13 16:21:00,117,98,iPhone
ACT07300,VWR0643,MOV007,2025-05-01 20:31:00,50,42,iPhone
ACT07301,VWR0455,MOV037,2025-03-03 21:35:00,28,24,Mobile
ACT07302,VWR1396,MOV049,2025-08-30 21:39:00,106,89,android
ACT07303,VWR0145,MOV004,2025-01-18 21:05:00,118,99,SmartTV
ACT07304,VWR0359,MOV028,2025-08-24 21:52:00,106,89,iphone
ACT07305,VWR0348,MOV055,2025-08-03 21:30:00,60,50,Desktop
ACT07306,VWR0152,MOV001,2025-09-24 08:08:00,32,27,SmartTV
ACT07307,VWR1080,MOV049,2025-12-29 02:25:00,96,80,Mobile
ACT07308,VWR1244,MOV038,2025-11-08 23:26:00,96,80,android
ACT07309,VWR0147,MOV015,2025-10-11 15:49:00,114,95,web
ACT07310,VWR0924,MOV004,2025-04-17 03:29:00,102,85,Mobile
ACT07311,VWR0142,MOV044,2025-10-01 00:01:00,102,85,smart tv
ACT07312,VWR0585,MOV052,2025-03-09 01:39:00,38,32,Mobile
ACT07312,VWR1068,MOV018,2025-04-08 01:42:00,111,93,web
ACT07313,VWR1433,MOV027,2025-12-09 20:03:00,97,81,android
ACT07314,VWR1134,MOV027,2025-08-24 19:36:00,72,60,iphone
ACT07315,VWR0362,MOV056,2025-03-22 15:27:00,100,84,iPhone
ACT07316,VWR1250,MOV030,2025-05-01 18:59:00,110,92,android
ACT07317,VWR1369,MOV025,2025-10-25 21:58:00,117,98,smart tv
ACT07318,VWR1388,MOV016,2025-06-27 12:59:00,55,46,Mobile
ACT07319,VWR0647,MOV001,2025-04-17 15:50:00,109,91,SmartTV
ACT07320,VWR0404,MOV050,2025-11-03 21:43:00,75,63,smart tv
ACT07321,VWR0579,MOV009,2025-12-25 19:37:00,69,58,android
ACT07322,VWR0285,MOV010,2025-11-30 00:48:00,105,88,iPhone
ACT07323,VWR1460,MOV043,2025-04-30 20:09:00,31,26,Desktop
ACT07324,VWR1211,MOV053,2025-10-14 04:19:00,116,97,iPhone
ACT07325,VWR1022,MOV054,2025-06-04 17:30:00,68,57,android
ACT07326,VWR1035,MOV056,2025-07-11 02:17:00,115,96,android
ACT07327,VWR0040,MOV020,2025-11-29 23:43:00,67,56,iphone
ACT07328,VWR1141,MOV039,2025-04-28 02:07:00,38,32,SmartTV
ACT07329,VWR0041,MOV037,2025-10-27 05:39:00,37,31,web
ACT07330,VWR1149,MOV015,2025-06-13 18:06:00,110,92,android
ACT07331,VWR1325,MOV053,2025-07-02 23:37:00,68,57,smart tv
ACT07332,VWR0153,MOV021,2025-08-21 18:43:00,57,48,Desktop
ACT07333,VWR0665,MOV041,2025-03-12 22:50:00,43,36,iphone
ACT07334,VWR0533,MOV024,2025-08-08 20:44:00,92,77,iPhone
ACT07335,VWR0139,MOV038,2025-01-11 21:34:00,106,89,SmartTV
ACT07336,VWR1281,MOV040,2025-01-03 22:08:00,51,43,iPhone
ACT07337,VWR0598,MOV029,2025-10-02 21:14:00,58,49,iphone
ACT07338,VWR1033,MOV056,2025-04-13 23:58:00,64,54,iPhone
ACT07339,VWR1286,MOV051,2025-12-08 03:42:00,39,33,Mobile
ACT07339,VWR0061,MOV018,2025-09-07 18:45:00,117,98,Mobile
ACT07340,VWR1063,MOV033,2025-01-25 04:23:00,63,53,android
ACT07341,VWR0832,MOV006,2025-06-19 20:16:00,109,91,Desktop
ACT07342,VWR1267,MOV025,2025-04-14 18:16:00,33,28,Desktop
ACT07343,VWR0736,MOV041,2025-10-16 09:43:00,30,25,web
ACT07344,VWR0052,MOV033,2025-04-10 20:40:00,73,61,smart tv
ACT07345,VWR1204,MOV006,2025-04-03 19:45:00,112,94,Desktop
ACT07346,VWR1440,MOV026,2025-09-30 21:36:00,81,68,Mobile
ACT07347,VWR0403,MOV013,2025-12-14 20:50:00,87,73,iphone
ACT07348,VWR0698,MOV012,2025-02-07 19:15:00,42,35,SmartTV
ACT07349,VWR0756,MOV045,2025-12-06 23:40:00,118,99,Desktop
ACT07350,VWR0934,MOV053,2025-06-02 04:29:00,15,13,SmartTV
ACT07351,VWR0155,MOV038,2025-12-01 23:46:00,114,95,smart tv
ACT07352,VWR0604,MOV019,2025-08-09 17:20:00,55,46,Desktop
ACT07353,VWR0401,MOV025,2025-03-25 19:03:00,74,62,iPhone
ACT07354,VWR0402,MOV059,2025-09-03 19:22:00,52,44,smart tv
ACT07355,VWR1444,MOV001,2025-06-02 18:17:00,120,100,Mobile
ACT07356,VWR0826,MOV003,2025-09-14 06:31:00,45,38,smart tv
ACT07357,VWR1076,MOV028,2025-04-19 22:47:00,43,36,Mobile
ACT07358,VWR1162,MOV001,2025-04-06 19:07:00,54,45,smart tv
ACT07359,VWR0632,MOV036,2025-02-19 20:25:00,118,99,Desktop
ACT07360,VWR1079,MOV030,2025-10-26 23:23:00,54,45,smart tv
ACT07361,VWR1118,MOV020,2025-03-01 00:08:00,18,15,iPhone
ACT07362,VWR0008,MOV038,2025-02-21 02:38:00,102,85,smart tv
ACT07363,VWR1250,MOV017,2025-12-25 20:15:00,118,99,Mobile
ACT07364,VWR1478,MOV015,2025-12-06 19:31:00,108,90,android
ACT07365,VWR1415,MOV020,2025-03-16 01:49:00,56,47,iphone
ACT07366,VWR0812,MOV030,2025-07-03 20:26:00,90,75,android
ACT07367,VWR0085,MOV017,2025-12-14 17:59:00,115,96,android
ACT07368,VWR0531,MOV024,2025-12-25 20:25:00,110,92,smart tv
ACT07369,VWR0120,MOV038,2025-05-28 20:14:00,100,84,iPhone
ACT07370,VWR0369,MOV015,2025-07-19 22:33:00,64,54,web
ACT07371,VWR1396,MOV052,2025-01-10 03:48:00,20,17,SmartTV
ACT07372,VWR1402,MOV044,2025-03-13 01:44:00,120,100,iphone
ACT07373,VWR0143,MOV043,2025-06-30 06:00:00,15,13,SmartTV
ACT07374,VWR0269,MOV009,2025-07-12 13:29:00,78,65,iphone
ACT07375,VWR0297,MOV043,2025-02-14 19:47:00,22,19,Mobile
ACT07376,VWR0728,MOV055,2025-10-24 18:02:00,117,98,web
ACT07377,VWR1149,MOV028,2025-10-11 18:56:00,120,100,iphone
ACT07378,VWR1419,MOV052,2025-10-26 00:49:00,57,48,android
ACT07379,VWR1135,MOV014,2025-06-01 02:51:00,92,77,smart tv
ACT07380,VWR0546,MOV028,2025-11-19 21:26:00,110,92,Mobile
ACT07381,VWR0010,MOV003,2025-10-29 04:42:00,45,38,iPhone
ACT07382,VWR1362,MOV058,2025-09-22 01:28:00,57,48,SmartTV
ACT07383,VWR0541,MOV006,2025-07-07 01:56:00,98,82,Desktop
ACT07384,VWR1437,MOV038,2025-02-01 20:02:00,96,80,android
ACT07385,VWR1141,MOV002,2025-02-13 04:08:00,24,20,iphone
ACT07386,VWR0694,MOV032,2025-05-12 01:24:00,49,41,iphone
ACT07387,VWR0247,MOV055,2025-10-05 06:57:00,108,90,smart tv
ACT07388,VWR0499,MOV017,2025-12-27 09:12:00,114,95,SmartTV
ACT07389,VWR0085,MOV001,2025-06-12 04:04:00,100,84,SmartTV
ACT07390,VWR0169,MOV038,2025-05-24 20:37:00,100,84,iPhone
ACT07391,VWR0739,MOV060,2025-04-21 19:01:00,75,63,android
ACT07392,VWR1386,MOV038,2025-05-15 23:41:00,34,29,iPhone
ACT07393,VWR0649,MOV033,2025-03-09 02:14:00,92,77,SmartTV
ACT07394,VWR0799,MOV056,2025-08-06 03:22:00,108,90,iphone
ACT07395,VWR1296,MOV038,2025-03-22 22:48:00,30,25,Mobile
ACT07396,VWR0010,MOV049,2025-06-06 19:29:00,150,-10,SmartTV
ACT07397,VWR0392,MOV027,2025-01-18 20:31:00,111,93,smart tv
ACT07398,VWR0396,MOV002,2025-08-02 19:23:00,100,84,web
ACT07399,VWR1426,MOV047,2025-04-07 14:18:00,54,45,smart tv
ACT07400,VWR0124,MOV053,2025-05-16 19:09:00,16,14,web
ACT07401,VWR1229,MOV057,2025-08-14 21:16:00,44,37,web
ACT07402,VWR0461,MOV010,2025-07-01 15:15:00,99,83,android
ACT07403,VWR0471,MOV001,2025-01-29 23:33:00,99,83,Mobile
ACT07404,VWR0449,MOV027,2025-06-18 05:45:00,120,100,Mobile
ACT07405,VWR0438,MOV042,2025-01-26 18:54:00,52,44,web
ACT07406,VWR0658,MOV006,2025-08-18 23:59:00,97,81,iphone
ACT07407,VWR1159,MOV046,2025-03-16 08:46:00,112,94,android
ACT07408,VWR1417,MOV017,2025-02-09 18:42:00,99,83,iphone
ACT07409,VWR1081,MOV056,2025-11-28 18:26:00,112,94,smart tv
ACT07410,VWR0805,MOV056,2025-01-13 19:02:00,96,80,iphone
ACT07411,VWR0327,MOV018,2025-07-15 01:36:00,98,82,Desktop
ACT07412,VWR1398,MOV001,2025-01-23 02:32:00,106,89,Desktop
ACT07413,VWR0340,MOV020,2025-03-03 21:23:00,15,13,smart tv
ACT07414,VWR0863,MOV060,2025-06-12 15:59:00,31,26,smart tv
ACT07415,VWR1344,MOV044,2025-03-10 22:21:00,97,81,iPhone
ACT07416,VWR1143,MOV004,2025-09-24 20:46:00,22,19,Desktop
ACT07417,VWR0687,MOV011,2025-08-17 07:57:00,115,96,Desktop
ACT07418,VWR1158,MOV016,2025-07-27 07:47:00,115,96,iPhone
ACT07419,VWR0142,MOV050,2025-11-26 20:05:00,108,90,iphone
ACT07420,VWR0729,MOV002,2025-09-01 16:32:00,45,38,iPhone
ACT07421,VWR0781,MOV018,2025-01-09 19:30:00,120,100,smart tv
ACT07422,VWR0675,MOV001,2025-01-30 18:59:00,82,69,Desktop
ACT07423,VWR0797,MOV027,2025-05-26 22:18:00,114,95,Desktop
ACT07424,VWR0518,MOV015,2025-04-23 23:52:00,111,93,iPhone
ACT07425,VWR0079,MOV034,2025-04-13 22:51:00,40,34,android
ACT07426,VWR0073,MOV039,2025-06-24 20:23:00,111,93,android
ACT07427,VWR0798,MOV029,2025-04-22 19:43:00,57,48,android
ACT07428,VWR0333,MOV007,2025-08-21 22:08:00,31,26,iphone
ACT07429,VWR1204,MOV002,2025-05-17 23:16:00,118,99,iphone
ACT07430,VWR0434,MOV049,2025-01-19 21:14:00,96,80,web
ACT07431,VWR1401,MOV057,2025-06-24 19:09:00,109,91,smart tv
ACT07432,VWR1176,MOV044,2025-09-26 23:05:00,18,15,iphone
ACT07433,VWR1158,MOV004,2025-11-14 20:18:00,115,96,SmartTV
ACT07434,VWR0574,MOV047,2025-01-08 15:51:00,106,89,Mobile
ACT07435,VWR0682,MOV003,2025-01-11 11:48:00,60,50,Mobile
ACT07436,VWR0271,MOV059,2025-02-23 23:59:00,116,97,SmartTV
ACT07437,VWR1223,MOV050,2025-04-19 08:03:00,97,81,web
ACT07438,VWR1271,MOV004,2025-08-18 20:10:00,67,56,smart tv
ACT07439,VWR1423,MOV015,2026-01-01 01:51:00,116,97,Mobile
ACT07440,VWR1449,MOV015,2025-12-07 23:33:00,97,81,smart tv
ACT07441,VWR0778,MOV051,2025-08-17 00:54:00,74,62,web
ACT07442,VWR0047,MOV028,2025-09-03 15:35:00,111,93,iphone
ACT07443,VWR0605,MOV027,2025-10-12 23:57:00,60,50,Desktop
ACT07444,VWR0393,MOV017,2025-06-08 19:02:00,114,95,android
ACT07445,VWR0168,MOV051,2025-07-18 21:13:00,111,93,SmartTV
ACT07446,VWR1294,MOV027,2025-02-28 04:21:00,118,99,android
ACT07447,VWR0476,MOV049,2025-11-18 20:21:00,105,88,Desktop
ACT07448,VWR0449,MOV041,2025-05-07 11:49:00,96,80,smart tv
ACT07449,VWR0759,MOV054,2025-03-20 23:57:00,48,40,smart tv
ACT07450,VWR0577,MOV017,2025-01-28 17:40:00,114,95,iPhone
ACT07451,VWR0188,MOV047,2025-01-20 23:47:00,102,85,iPhone
ACT07452,VWR0634,MOV019,2025-06-13 12:08:00,111,93,Mobile
ACT07453,VWR0669,MOV017,2025-06-26 16:46:00,109,91,web
ACT07454,VWR1408,MOV060,2025-07-31 19:15:00,97,81,iPhone
ACT07455,VWR0993,MOV038,2025-03-21 04:52:00,27,23,Desktop
ACT07456,VWR0647,MOV027,2025-07-21 21:58:00,98,82,iPhone
ACT07457,VWR0342,MOV003,2025-06-16 02:27:00,86,72,iPhone
ACT07458,VWR0663,MOV002,2025-03-15 21:07:00,98,82,Mobile
ACT07459,VWR1139,MOV005,2025-09-28 03:44:00,78,65,SmartTV
ACT07460,VWR1031,MOV006,2025-01-18 03:02:00,99,83,SmartTV
ACT07461,VWR0206,MOV039,2025-07-16 23:37:00,82,69,Mobile
