activity_id,viewer_id,movie_id,watch_date,watch_minutes,completion_rate,device_used
ACT07608,VWR0822,MOV036,2025-06-27 17:48:00,34,29,Smart TV
ACT07609,VWR0259,MOV011,2025-05-26 22:58:00,32,27,Tablet
ACT07610,VWR0141,MOV027,2025-12-20 19:41:00,106,89,Tablet
ACT07611,VWR1327,MOV050,2025-03-31 22:46:00,103,86,Smart TV
ACT07612,VWR0656,MOV010,2025-03-06 01:50:00,111,93,Mobile
ACT07613,VWR0119,MOV039,2025-10-04 22:39:00,58,49,Smart TV
ACT07614,VWR0468,MOV060,2025-02-02 21:09:00,102,85,Tablet
ACT07615,VWR0136,MOV025,2025-04-14 10:13:00,116,97,Mobile
ACT07616,VWR0510,MOV055,2025-04-09 17:40:00,86,72,Desktop
ACT07617,VWR1393,MOV039,2025-09-18 23:52:00,118,99,Tablet
ACT07618,VWR0331,MOV016,2025-08-16 08:42:00,84,70,Desktop
ACT07619,VWR0478,MOV015,2025-01-16 21:40:00,82,69,Smart TV
ACT07620,VWR0983,MOV046,2025-12-17 23:03:00,99,83,Mobile
ACT07621,VWR1459,MOV037,2025-05-14 15:48:00,18,15,Mobile
ACT07622,VWR1130,MOV006,2025-05-09 20:29:00,38,32,Desktop
ACT07623,VWR0018,MOV006,2025-02-25 22:46:00,74,62,Desktop
ACT07624,VWR0755,MOV059,2025-08-08 18:52:00,34,29,Desktop
ACT07625,VWR0282,MOV045,2025-03-18 05:10:00,13,11,Mobile
ACT07626,VWR0174,MOV033,2025-08-03 03:06:00,97,81,Mobile
ACT07627,VWR1376,MOV024,2025-11-04 13:02:00,66,55,Smart TV
ACT07628,VWR0627,MOV051,2025-04-20 23:41:00,51,43,Smart TV
ACT07629,VWR0573,MOV050,2025-10-01 19:13:00,100,84,Mobile
ACT07630,VWR1450,MOV058,2025-06-04 23:07:00,92,77,Tablet
ACT07631,VWR0354,MOV033,2025-07-26 17:23:00,100,84,Mobile
ACT07632,VWR0159,MOV022,2025-07-01 12:20:00,112,94,Mobile
ACT07633,VWR0529,MOV001,2025-02-06 22:00:00,61,51,Mobile
ACT07634,VWR0406,MOV057,2025-01-19 14:51:00,73,61,Tablet
ACT07635,VWR0049,MOV047,2025-06-07 21:53:00,85,71,Mobile
ACT07636,VWR0304,MOV050,2025-12-04 20:56:00,80,67,Smart TV
ACT07637,VWR0200,MOV010,2025-10-11 15:13:00,104,87,Mobile
ACT07638,VWR1319,MOV031,2025-11-24 23:57:00,69,58,Desktop
ACT07639,VWR1019,MOV012,2025-06-14 19:34:00,98,82,Mobile
ACT07640,VWR0782,MOV025,2025-11-29 12:33:00,68,57,Mobile
ACT07641,VWR1154,MOV019,2025-12-29 23:33:00,97,81,Mobile
ACT07642,VWR0588,MOV001,2025-08-15 20:07:00,102,85,Smart TV
ACT07643,VWR0776,MOV018,2025-08-02 03:00:00,60,50,Mobile
ACT07644,VWR0424,MOV016,2025-05-30 13:17:00,112,94,Desktop
ACT07645,VWR0693,MOV035,2025-10-28 09:48:00,118,99,Tablet
ACT07646,VWR1290,MOV040,2025-07-11 18:29:00,105,88,Desktop
ACT07647,VWR0609,MOV023,2025-11-22 19:12:00,106,89,Mobile
ACT07648,VWR0991,MOV011,2025-03-31 22:46:00,69,58,Tablet
ACT07649,VWR0004,MOV012,2025-02-01 07:04:00,25,21,Tablet
ACT07650,VWR1278,MOV034,2025-03-24 21:38:00,40,34,Tablet
ACT07651,VWR0633,MOV019,2025-05-28 22:16:00,120,100,Mobile
ACT07652,VWR0574,MOV043,2025-07-06 23:07:00,78,65,Tablet
ACT07653,VWR0862,MOV001,2025-12-15 17:44:00,99,83,Tablet
ACT07654,VWR1289,MOV045,2025-04-16 05:43:00,66,55,Tablet
ACT07655,VWR0659,MOV030,2025-07-07 23:15:00,13,11,Smart TV
ACT07656,VWR1119,MOV039,2025-10-27 21:28:00,55,46,Smart TV
ACT07657,VWR0466,MOV033,2025-07-24 20:05:00,108,90,Mobile
ACT07658,VWR0718,MOV031,2025-11-06 17:29:00,32,27,Smart TV
ACT07659,VWR0120,MOV033,2025-02-20 22:26:00,51,43,Mobile
ACT07660,VWR1294,MOV002,2025-01-30 18:52:00,105,88,Tablet
ACT07661,VWR0725,MOV050,2025-07-11 22:08:00,97,81,Mobile
ACT07662,VWR1495,MOV051,2025-04-03 08:34:00,58,49,Smart TV
ACT07663,VWR0588,MOV019,2025-01-18 20:33:00,43,36,Smart TV
ACT07664,VWR0763,MOV051,2025-07-27 21:52:00,46,39,Mobile
ACT07665,VWR1499,MOV023,2025-09-28 22:44:00,117,98,Mobile
ACT07666,VWR1130,MOV008,2025-06-07 20:43:00,92,77,Desktop
ACT07667,VWR0207,MOV025,2025-08-31 19:57:00,109,91,Mobile
ACT07668,VWR0221,MOV013,2025-06-29 18:39:00,38,32,Desktop
ACT07669,VWR0327,MOV014,2025-08-21 21:27:00,60,50,Mobile
ACT07670,VWR1359,MOV022,2025-07-04 18:01:00,117,98,Mobile
ACT07671,VWR1434,MOV020,2025-04-15 22:22:00,103,86,Mobile
ACT07672,VWR0015,MOV023,2025-07-09 21:27:00,72,60,Desktop
ACT07673,VWR0151,MOV001,2025-09-07 23:07:00,97,81,Mobile
ACT07674,VWR0852,MOV055,2025-11-27 19:57:00,15,13,Smart TV
ACT07675,VWR0512,MOV050,2025-06-17 17:00:00,79,66,Smart TV
ACT07676,VWR0468,MOV052,2025-12-15 22:38:00,78,65,Tablet
ACT07677,VWR1127,MOV012,2025-03-28 21:22:00,36,30,Tablet
ACT07678,VWR1449,MOV041,2025-11-06 18:10:00,56,47,Mobile
ACT07679,VWR1460,MOV029,2025-05-06 19:12:00,37,31,Desktop
ACT07680,VWR1254,MOV053,2025-05-26 21:03:00,14,12,Smart TV
ACT07681,VWR0761,MOV053,2025-11-04 09:07:00,39,33,Tablet
ACT07682,VWR0915,MOV015,2025-07-14 23:59:00,67,56,Smart TV
ACT07683,VWR1398,MOV039,2025-06-14 15:20:00,115,96,Tablet
ACT07684,VWR0670,MOV060,2025-09-11 21:32:00,27,23,Smart TV
ACT07685,VWR1243,MOV001,2025-04-15 07:18:00,105,88,Mobile
ACT07686,VWR0862,MOV018,2025-04-14 11:37:00,87,73,Tablet
ACT07687,VWR1072,MOV058,2025-04-21 01:12:00,105,88,Tablet
ACT07688,VWR0605,MOV055,2025-10-06 18:48:00,117,98,Mobile
ACT07689,VWR0224,MOV052,2025-10-23 22:01:00,86,72,Tablet
ACT07690,VWR1422,MOV031,2025-08-04 20:49:00,26,22,Tablet
ACT07691,VWR0940,MOV034,2025-07-03 01:28:00,112,94,Mobile
ACT07692,VWR1240,MOV029,2025-09-14 20:39:00,111,93,Smart TV
ACT07693,VWR0110,MOV018,2025-02-22 21:35:00,30,25,Mobile
ACT07694,VWR0079,MOV060,2025-11-08 18:55:00,57,48,Tablet
ACT07695,VWR0514,MOV058,2025-12-03 19:38:00,33,28,Smart TV
ACT07696,VWR0745,MOV020,2025-03-30 18:36:00,116,97,Smart TV
ACT07697,VWR1265,MOV044,2025-04-01 23:02:00,92,77,Mobile
ACT07698,VWR1410,MOV014,2025-10-28 04:50:00,52,44,Mobile
ACT07699,VWR0195,MOV042,2025-08-05 15:28:00,40,34,Desktop
ACT07700,VWR0026,MOV023,2025-03-01 19:38:00,118,99,Desktop
ACT07701,VWR1441,MOV032,2025-10-23 21:22:00,108,90,Mobile
ACT07702,VWR0950,MOV060,2025-09-14 21:27:00,62,52,Tablet
ACT07703,VWR1416,MOV010,2025-11-06 00:15:00,37,31,Smart TV
ACT07704,VWR0660,MOV010,2025-10-08 09:24:00,52,44,Smart TV
ACT07705,VWR0001,MOV012,2025-07-22 03:55:00,100,84,Desktop
ACT07706,VWR0183,MOV023,2025-12-06 21:57:00,115,96,Mobile
ACT07707,VWR0569,MOV035,2025-01-29 19:29:00,87,73,Desktop
ACT07708,VWR0007,MOV007,2025-03-16 18:58:00,52,44,Mobile
ACT07709,VWR0816,MOV022,2025-12-11 20:04:00,102,85,Mobile
ACT07710,VWR0233,MOV039,2025-06-27 20:58:00,24,20,Smart TV
ACT07711,VWR1365,MOV008,2025-10-14 10:59:00,22,19,Desktop
ACT07712,VWR0920,MOV060,2025-06-09 17:52:00,40,34,Smart TV
ACT07713,VWR0852,MOV020,2025-01-01 21:07:00,104,87,Smart TV
ACT07714,VWR0604,MOV056,2025-02-18 22:44:00,105,88,Mobile
ACT07715,VWR1179,MOV029,2025-07-22 05:52:00,108,90,Mobile
ACT07716,VWR0525,MOV053,2025-04-30 23:35:00,40,34,Mobile
ACT07717,VWR0761,MOV037,2025-01-03 23:20:00,43,36,Tablet
ACT07718,VWR1244,MOV051,2025-11-19 17:20:00,74,62,Smart TV
ACT07719,VWR0574,MOV047,2025-10-26 19:31:00,62,52,Tablet
ACT07720,VWR0828,MOV029,2025-10-20 16:32:00,120,100,Smart TV
ACT07721,VWR1107,MOV016,2025-02-19 18:51:00,102,85,Tablet
ACT07722,VWR0879,MOV029,2025-09-05 23:56:00,96,80,Desktop
ACT07723,VWR1222,MOV012,2025-02-25 19:01:00,84,70,Desktop
ACT07724,VWR0026,MOV004,2025-01-13 22:00:00,103,86,Desktop
ACT07725,VWR0289,MOV050,2025-11-22 23:22:00,31,26,Tablet
ACT07726,VWR0102,MOV023,2025-12-08 18:32:00,91,76,Desktop
ACT07727,VWR1329,MOV055,2025-01-08 01:59:00,98,82,Mobile
ACT07728,VWR1259,MOV024,2025-10-02 22:35:00,70,59,Desktop
ACT07729,VWR0440,MOV004,2025-08-23 20:39:00,30,25,Desktop
ACT07730,VWR0878,MOV026,2025-01-17 01:21:00,79,66,Desktop
ACT07731,VWR0645,MOV021,2025-06-27 14:35:00,25,21,Desktop
ACT07732,VWR0648,MOV060,2025-04-04 20:08:00,112,94,Tablet
ACT07733,VWR0617,MOV026,2025-02-04 15:05:00,120,100,Tablet
ACT07734,VWR0987,MOV038,2025-12-27 14:20:00,92,77,Tablet
ACT07735,VWR0196,MOV049,2025-12-31 17:49:00,15,13,Mobile
ACT07736,VWR0157,MOV010,2025-08-10 23:14:00,105,88,Mobile
ACT07737,VWR1358,MOV023,2025-06-12 17:08:00,109,91,Tablet
ACT07738,VWR1422,MOV020,2025-10-25 21:41:00,72,60,Tablet
ACT07739,VWR0413,MOV019,2025-04-18 23:05:00,91,76,Tablet
ACT07740,VWR1305,MOV020,2025-12-27 21:53:00,120,100,Mobile
ACT07741,VWR0531,MOV022,2025-07-17 08:02:00,57,48,Tablet
ACT07742,VWR0785,MOV053,2025-05-26 04:15:00,79,66,Desktop
ACT07743,VWR1380,MOV006,2025-06-14 21:08:00,69,58,Smart TV
ACT07744,VWR0967,MOV037,2025-04-26 22:24:00,102,85,Smart TV
ACT07745,VWR0202,MOV020,2025-03-20 22:58:00,120,100,Mobile
ACT07746,VWR0105,MOV001,2025-11-05 20:04:00,103,86,Mobile
ACT07747,VWR1482,MOV036,2025-12-22 18:32:00,44,37,Smart TV
ACT07748,VWR0670,MOV017,2025-05-22 22:35:00,118,99,Smart TV
ACT07749,VWR0855,MOV055,2025-10-29 17:19:00,110,92,Mobile
ACT07750,VWR1384,MOV022,2025-12-26 20:16:00,117,98,Mobile
ACT07751,VWR0304,MOV003,2025-06-19 23:23:00,38,32,Smart TV
ACT07752,VWR1304,MOV057,2025-01-04 16:41:00,68,57,Mobile
ACT07753,VWR0156,MOV013,2025-03-09 04:25:00,76,64,Tablet
ACT07754,VWR0814,MOV002,2025-04-30 18:17:00,32,27,Tablet
ACT07755,VWR0596,MOV016,2025-06-02 22:03:00,86,72,Desktop
ACT07756,VWR0461,MOV026,2025-03-20 08:20:00,78,65,Tablet
ACT07757,VWR0443,MOV010,2025-12-01 19:14:00,114,95,Tablet
ACT07758,VWR0840,MOV012,2025-12-29 20:29:00,103,86,Mobile
ACT07759,VWR0560,MOV007,2025-10-10 18:38:00,98,82,Desktop
ACT07760,VWR0267,MOV036,2025-06-01 15:09:00,82,69,Smart TV
ACT07761,VWR1372,MOV034,2025-12-12 18:10:00,91,76,Smart TV
ACT07762,VWR0460,MOV035,2025-05-07 20:28:00,88,74,Tablet
ACT07763,VWR0854,MOV014,2025-12-02 19:24:00,44,37,Smart TV
ACT07764,VWR0599,MOV018,2025-08-30 22:09:00,115,96,Mobile
ACT07765,VWR0803,MOV035,2025-09-23 18:28:00,100,84,Tablet
ACT07766,VWR0925,MOV015,2025-10-20 19:40:00,70,59,Mobile
ACT07767,VWR0486,MOV029,2025-11-14 09:46:00,99,83,Mobile
ACT07768,VWR0790,MOV058,2025-04-05 17:43:00,68,57,Tablet
ACT07769,VWR0758,MOV023,2025-04-24 08:22:00,13,11,Tablet
ACT07770,VWR0026,MOV010,2025-09-19 19:59:00,106,89,Desktop
ACT07771,VWR0940,MOV042,2025-11-29 19:49:00,120,100,Mobile
ACT07772,VWR1282,MOV033,2025-05-09 19:48:00,72,60,Tablet
ACT07773,VWR1248,MOV056,2025-08-23 23:56:00,99,83,Mobile
ACT07774,VWR0959,MOV050,2025-09-04 17:27:00,44,37,Mobile
ACT07775,VWR1401,MOV046,2025-03-03 19:19:00,70,59,Tablet
ACT07776,VWR0971,MOV017,2025-11-04 05:35:00,99,83,Mobile
ACT07777,VWR0504,MOV004,2025-02-14 18:40:00,117,98,Smart TV
ACT07778,VWR1101,MOV015,2025-10-29 23:06:00,120,100,Smart TV
ACT07779,VWR1229,MOV052,2025-04-14 22:01:00,21,18,Desktop
ACT07780,VWR0452,MOV025,2025-01-19 16:07:00,64,54,Smart TV
ACT07781,VWR0413,MOV010,2025-03-14 11:09:00,74,62,Tablet
ACT07782,VWR1011,MOV055,2025-08-11 10:20:00,96,80,Mobile
ACT07783,VWR0327,MOV056,2025-01-13 20:15:00,94,79,Mobile
ACT07784,VWR0007,MOV038,2025-03-17 21:18:00,28,24,Mobile
ACT07785,VWR1041,MOV007,2025-03-20 18:12:00,99,83,Mobile
ACT07786,VWR0698,MOV049,2025-01-25 02:19:00,70,59,Smart TV
ACT07787,VWR1313,MOV059,2025-08-07 05:23:00,54,45,Tablet
ACT07788,VWR0735,MOV024,2025-05-11 03:09:00,46,39,Tablet
ACT07789,VWR1061,MOV016,2025-10-02 17:42:00,91,76,Desktop
ACT07790,VWR1278,MOV007,2025-08-04 23:50:00,88,74,Tablet
ACT07791,VWR0137,MOV008,2025-07-24 16:16:00,36,30,Tablet
ACT07792,VWR0808,MOV021,2025-06-22 00:08:00,52,44,Tablet
ACT07793,VWR0878,MOV009,2026-01-01 16:21:00,116,97,Desktop
ACT07794,VWR0886,MOV056,2025-06-11 11:54:00,75,63,Desktop
ACT07795,VWR1226,MOV029,2025-03-11 23:58:00,112,94,Desktop
ACT07796,VWR0757,MOV022,2025-08-29 08:52:00,19,16,Tablet
ACT07797,VWR0623,MOV012,2025-03-26 21:19:00,97,81,Smart TV
ACT07798,VWR0506,MOV032,2025-08-06 09:18:00,97,81,Smart TV
ACT07799,VWR1192,MOV007,2025-04-24 19:03:00,74,62,Smart TV
ACT07800,VWR0357,MOV056,2025-08-22 19:01:00,42,35,Desktop
ACT07801,VWR0101,MOV053,2025-06-25 06:33:00,44,37,Smart TV
ACT07802,VWR1269,MOV002,2025-06-28 19:50:00,120,100,Smart TV
ACT07803,VWR0204,MOV045,2025-08-13 17:27:00,52,44,Mobile
ACT07804,VWR1028,MOV033,2025-07-04 18:35:00,102,85,Mobile
ACT07805,VWR1279,MOV046,2025-12-26 18:02:00,20,17,Mobile
ACT07806,VWR0378,MOV055,2025-02-13 19:16:00,100,84,Tablet
ACT07807,VWR0382,MOV012,2025-06-15 17:42:00,100,84,Desktop
ACT07808,VWR1130,MOV052,2025-12-12 14:13:00,58,49,Desktop
ACT07809,VWR1403,MOV028,2025-01-03 11:15:00,44,37,Mobile
ACT07810,VWR0327,MOV031,2025-07-06 19:41:00,85,71,Mobile
ACT07811,VWR0098,MOV016,2025-02-13 22:02:00,103,86,Tablet
ACT07812,VWR0713,MOV019,2025-06-09 17:23:00,22,19,Smart TV
ACT07813,VWR1213,MOV020,2025-04-04 11:53:00,120,100,Smart TV
ACT07814,VWR0074,MOV033,2025-08-04 14:37:00,96,80,Mobile
ACT07815,VWR0232,MOV058,2025-12-16 18:41:00,74,62,Mobile
ACT07816,VWR0910,MOV022,2025-12-11 19:14:00,79,66,Tablet
ACT07817,VWR0273,MOV001,2025-06-10 17:11:00,66,55,Mobile
ACT07818,VWR0253,MOV023,2025-08-15 22:12:00,102,85,Mobile
ACT07819,VWR0098,MOV019,2025-02-06 21:44:00,102,85,Tablet
ACT07820,VWR1256,MOV004,2025-08-13 22:20:00,78,65,Mobile
ACT07821,VWR0222,MOV029,2025-09-18 23:08:00,109,91,Mobile
ACT07822,VWR1151,MOV017,2025-05-18 15:39:00,48,40,Mobile
ACT07823,VWR0620,MOV034,2025-11-03 06:59:00,111,93,Mobile
ACT07824,VWR0050,MOV015,2025-09-18 12:59:00,48,40,Mobile
ACT07825,VWR0421,MOV002,2025-08-13 23:05:00,88,74,Smart TV
ACT07826,VWR0634,MOV011,2025-09-20 20:38:00,78,65,Mobile
ACT07827,VWR0927,MOV059,2025-05-01 14:32:00,108,90,Smart TV
ACT07828,VWR0507,MOV056,2025-02-10 20:35:00,26,22,Mobile
ACT07829,VWR0743,MOV004,2025-08-30 20:13:00,108,90,Mobile
ACT07830,VWR0170,MOV043,2025-07-27 15:02:00,88,74,Tablet
ACT07831,VWR0101,MOV011,2025-09-18 18:13:00,26,22,Smart TV
ACT07832,VWR1025,MOV039,2025-09-03 08:57:00,48,40,Desktop
ACT07833,VWR0131,MOV027,2025-12-16 18:49:00,85,71,Desktop
ACT07834,VWR0990,MOV050,2025-09-22 17:29:00,120,100,Mobile
ACT07835,VWR0231,MOV057,2025-07-02 21:44:00,99,83,Tablet
ACT07836,VWR0949,MOV017,2025-11-24 23:39:00,45,38,Tablet
ACT07837,VWR1263,MOV039,2025-08-14 01:25:00,118,99,Desktop
ACT07838,VWR0196,MOV041,2025-04-15 20:41:00,117,98,Mobile
ACT07839,VWR0639,MOV039,2025-01-04 15:31:00,114,95,Tablet
ACT07840,VWR0089,MOV016,2025-11-19 07:04:00,22,19,Tablet
ACT07841,VWR0468,MOV058,2025-11-16 18:48:00,28,24,Tablet
ACT07842,VWR0190,MOV045,2025-01-15 19:54:00,28,24,Desktop
ACT07843,VWR0170,MOV008,2025-02-12 23:33:00,120,100,Tablet
ACT07844,VWR0520,MOV056,2025-06-27 23:24:00,39,33,Mobile
ACT07845,VWR0642,MOV018,2025-02-22 22:04:00,52,44,Tablet
ACT07846,VWR0527,MOV028,2025-05-21 18:58:00,51,43,Desktop
ACT07847,VWR0995,MOV050,2025-01-04 18:21:00,67,56,Mobile
ACT07848,VWR1178,MOV016,2025-09-10 19:39:00,40,34,Desktop
ACT07849,VWR1019,MOV027,2025-07-30 18:31:00,32,27,Mobile
ACT07850,VWR1323,MOV024,2025-04-09 23:37:00,114,95,Mobile
ACT07851,VWR0580,MOV003,2025-06-01 20:24:00,32,27,Tablet
ACT07852,VWR1298,MOV019,2025-07-26 17:54:00,109,91,Tablet
ACT07853,VWR1354,MOV024,2025-12-20 21:21:00,82,69,Mobile
ACT07854,VWR0341,MOV034,2025-08-22 20:24:00,90,75,Mobile
ACT07855,VWR1269,MOV010,2025-01-24 21:47:00,112,94,Smart TV
ACT07856,VWR1382,MOV034,2025-01-03 07:15:00,103,86,Desktop
ACT07857,VWR0205,MOV060,2025-10-16 13:36:00,13,11,Desktop
ACT07858,VWR0704,MOV046,2025-06-25 20:40:00,73,61,Desktop
ACT07859,VWR1230,MOV030,2025-07-08 07:25:00,109,91,Tablet
ACT07860,VWR1132,MOV002,2025-10-02 18:00:00,91,76,Desktop
ACT07861,VWR1084,MOV028,2025-08-05 19:25:00,62,52,Tablet
ACT07862,VWR0327,MOV018,2025-05-08 00:44:00,81,68,Mobile
ACT07863,VWR0915,MOV006,2025-10-29 21:49:00,13,11,Smart TV
ACT07864,VWR0898,MOV019,2025-06-19 20:50:00,100,84,Mobile
ACT07865,VWR0156,MOV019,2025-05-07 21:34:00,108,90,Tablet
ACT07866,VWR0351,MOV032,2025-01-23 02:29:00,33,28,Tablet
ACT07867,VWR0108,MOV038,2025-03-28 23:01:00,99,83,Mobile
ACT07868,VWR0444,MOV010,2025-06-07 18:15:00,98,82,Mobile
ACT07869,VWR0989,MOV056,2025-01-23 18:58:00,40,34,Mobile
ACT07870,VWR0967,MOV007,2025-03-12 12:21:00,46,39,Smart TV
ACT07871,VWR0826,MOV023,2025-03-19 17:15:00,96,80,Mobile
ACT07872,VWR0447,MOV060,2025-09-15 17:27:00,114,95,Tablet
ACT07873,VWR1291,MOV037,2025-01-23 18:42:00,86,72,Mobile
ACT07874,VWR0608,MOV030,2025-01-09 17:25:00,81,68,Desktop
ACT07875,VWR0864,MOV052,2025-05-10 18:44:00,97,81,Mobile
ACT07876,VWR1415,MOV035,2025-04-06 22:38:00,78,65,Desktop
ACT07877,VWR0944,MOV049,2025-09-04 23:00:00,106,89,Mobile
ACT07878,VWR1217,MOV050,2025-10-03 20:16:00,111,93,Mobile
ACT07879,VWR1304,MOV047,2025-11-11 04:47:00,30,25,Mobile
ACT07880,VWR0388,MOV014,2025-03-31 02:23:00,117,98,Desktop
ACT07881,VWR1265,MOV039,2025-01-14 20:02:00,100,84,Mobile
ACT07882,VWR0398,MOV056,2025-11-17 19:52:00,76,64,Tablet
ACT07883,VWR1245,MOV049,2025-09-22 21:21:00,84,70,Mobile
ACT07884,VWR1486,MOV018,2025-09-24 23:13:00,118,99,Mobile
ACT07885,VWR0867,MOV055,2025-07-14 19:34:00,102,85,Smart TV
ACT07886,VWR0953,MOV050,2025-05-13 17:08:00,25,21,Smart TV
ACT07887,VWR0754,MOV026,2025-02-23 20:46:00,28,24,Smart TV
ACT07888,VWR0951,MOV024,2025-11-22 19:10:00,21,18,Tablet
ACT07889,VWR0930,MOV014,2025-04-26 06:47:00,66,55,Desktop
ACT07890,VWR0015,MOV024,2025-06-24 23:59:00,114,95,Desktop
ACT07891,VWR0861,MOV044,2025-06-30 22:25:00,85,71,Mobile
ACT07892,VWR0706,MOV016,2025-02-15 16:31:00,98,82,Mobile
ACT07893,VWR1174,MOV033,2025-07-02 23:10:00,61,51,Tablet
ACT07894,VWR0946,MOV009,2025-01-04 20:00:00,50,42,Desktop
ACT07895,VWR0735,MOV012,2025-07-11 20:49:00,109,91,Tablet
ACT07896,VWR1444,MOV041,2025-03-10 01:51:00,74,62,Mobile
ACT07897,VWR0646,MOV023,2025-09-11 05:37:00,117,98,Desktop
ACT07898,VWR1359,MOV012,2025-04-09 20:59:00,118,99,Mobile
ACT07899,VWR0839,MOV050,2025-08-24 18:22:00,38,32,Tablet
ACT07900,VWR0808,MOV006,2025-04-10 14:05:00,15,13,Tablet
ACT07901,VWR0706,MOV044,2025-12-02 20:03:00,22,19,Mobile
ACT07902,VWR1073,MOV044,2025-10-04 06:38:00,104,87,Smart TV
ACT07903,VWR0346,MOV046,2025-10-05 22:14:00,75,63,Smart TV
ACT07904,VWR0222,MOV020,2025-01-12 19:14:00,106,89,Mobile
ACT07905,VWR0652,MOV015,2025-05-30 22:43:00,87,73,Mobile
ACT07906,VWR1309,MOV004,2025-05-26 11:05:00,34,29,Desktop
ACT07907,VWR1183,MOV005,2025-04-06 22:26:00,112,94,Smart TV
ACT07908,VWR0430,MOV020,2025-08-21 23:47:00,46,39,Desktop
ACT07909,VWR0359,MOV036,2025-04-21 05:42:00,34,29,Tablet
ACT07910,VWR0433,MOV023,2025-03-23 08:47:00,110,92,Mobile
ACT07911,VWR1075,MOV058,2025-02-11 13:11:00,115,96,Smart TV
ACT07912,VWR0140,MOV023,2025-07-04 18:25:00,19,16,Smart TV
ACT07913,VWR1384,MOV012,2025-07-26 22:48:00,118,99,Mobile
ACT07914,VWR0921,MOV022,2026-01-01 17:36:00,97,81,Mobile
ACT07915,VWR0369,MOV033,2025-06-06 19:13:00,99,83,Mobile
ACT07916,VWR0101,MOV048,2025-11-22 13:03:00,28,24,Smart TV
ACT07917,VWR0591,MOV037,2025-10-07 19:25:00,99,83,Smart TV
ACT07918,VWR0786,MOV003,2025-07-29 17:14:00,120,100,Smart TV
ACT07919,VWR0381,MOV002,2025-05-30 22:45:00,57,48,Smart TV
ACT07920,VWR1314,MOV035,2025-01-27 20:10:00,81,68,Mobile
ACT07921,VWR0147,MOV036,2025-10-04 07:33:00,45,38,Tablet
ACT07922,VWR1046,MOV051,2025-04-29 19:12:00,70,59,Smart TV
ACT07923,VWR0987,MOV046,2025-01-09 19:52:00,93,78,Tablet
ACT07924,VWR0242,MOV054,2025-12-15 17:13:00,28,24,Tablet
ACT07925,VWR1059,MOV051,2025-03-19 21:27:00,24,20,Mobile
ACT07926,VWR0959,MOV003,2025-10-27 19:56:00,120,100,Mobile
ACT07927,VWR0576,MOV030,2025-02-06 22:08:00,14,12,Tablet
ACT07928,VWR0474,MOV021,2025-12-09 12:19:00,108,90,Smart TV
ACT07929,VWR0018,MOV017,2025-05-27 02:32:00,74,62,Desktop
ACT07930,VWR1338,MOV007,2025-03-26 06:09:00,27,23,Smart TV
ACT07931,VWR0268,MOV033,2025-01-30 21:49:00,117,98,Tablet
ACT07932,VWR1308,MOV034,2025-04-05 20:36:00,28,24,Tablet
ACT07933,VWR1044,MOV049,2025-07-05 21:08:00,118,99,Desktop
ACT07934,VWR0724,MOV021,2025-09-06 07:17:00,58,49,Smart TV
ACT07935,VWR0895,MOV009,2025-02-03 20:56:00,117,98,Smart TV
ACT07936,VWR1048,MOV026,2025-02-04 11:21:00,96,80,Desktop
ACT07937,VWR0919,MOV004,2025-03-31 19:05:00,108,90,Tablet
ACT07938,VWR1005,MOV046,2025-06-01 18:16:00,40,34,Mobile
ACT07939,VWR1355,MOV010,2025-01-13 20:11:00,62,52,Desktop
ACT07940,VWR0537,MOV008,2025-05-06 02:44:00,38,32,Desktop
ACT07941,VWR0386,MOV040,2025-01-23 13:44:00,87,73,Mobile
ACT07942,VWR0606,MOV046,2025-01-26 22:33:00,34,29,Desktop
ACT07943,VWR0735,MOV059,2025-09-15 00:10:00,91,76,Tablet
ACT07944,VWR0489,MOV010,2025-12-11 02:17:00,99,83,Smart TV
ACT07945,VWR0027,MOV026,2025-06-21 12:53:00,117,98,Smart TV
ACT07946,VWR0372,MOV031,2025-11-21 23:08:00,12,10,Mobile
ACT07947,VWR0155,MOV033,2025-12-21 01:40:00,112,94,Desktop
ACT07948,VWR0354,MOV045,2025-04-21 10:53:00,26,22,Mobile
ACT07949,VWR0051,MOV031,2025-02-09 19:42:00,90,75,Desktop
ACT07950,VWR0613,MOV056,2025-06-03 22:35:00,120,100,Desktop
ACT07951,VWR0700,MOV048,2025-06-20 22:24:00,55,46,Desktop
ACT07952,VWR0556,MOV004,2025-02-12 17:27:00,114,95,Mobile
ACT07953,VWR1301,MOV029,2025-07-05 20:50:00,112,94,Desktop
ACT07954,VWR0797,MOV042,2025-01-22 23:28:00,21,18,Tablet
ACT07955,VWR0355,MOV045,2025-04-27 22:57:00,86,72,Desktop
ACT07956,VWR1256,MOV038,2025-03-04 13:49:00,15,13,Mobile
ACT07957,VWR1067,MOV032,2025-03-30 14:24:00,61,51,Desktop
ACT07958,VWR0591,MOV022,2025-05-12 22:22:00,102,85,Smart TV
ACT07959,VWR0999,MOV022,2025-04-03 08:36:00,99,83,Mobile
ACT07960,VWR0535,MOV059,2025-02-05 18:11:00,39,33,Smart TV
ACT07961,VWR0616,MOV017,2025-06-04 14:39:00,33,28,Desktop
ACT07962,VWR0367,MOV005,2025-04-10 19:47:00,111,93,Mobile
ACT07963,VWR0917,MOV021,2025-06-25 21:46:00,104,87,Smart TV
